SA2_CODE,SA2_NAME,IS_SYDNEY,IS_SUA,LAB_FORCE,UNEMPLOYED,PERC_DWELLING_FLAT,PERC_DWELLING_HOUSE,PERC_DWELLING_SEMI,PERC_DWELLING_OTHER,BORN_OVERSEAS_MOD,SEIFA_Edu_Occ_Index,SEIFA_Economic_Res_Index,SEIFA_Rel_SocioEco_Adv_Disadv_Index,SEIFA_Rel_SocioEco_Disadv_Index,ENG_PROFICIENT_MOD,LANG_HOME_ENGLISH_MOD,EDU_BACHELOR_MOD,EDU_POSTGRAD_MOD,EDU_CERTIFICATE_MOD,EDU_DIPLOMA_MOD,SEPARATED_MOD,DIVORCED_MOD,MARRIED_MOD,WIDOWED_MOD,PERC_HHOLD_SIZE_OVER_5,PERC_HHOLD_NON_FAM,MALES,FEMALES,ANCESTRY_BOTH_AUST,ANCESTRY_ONE_OS,ANCESTRY_BOTH_OS,ARRIVAL_LAST_20,ARRIVAL_20_50,ARRIVAL_OVER_50,INDIG_POP,PERC_OPEN_SPACE,COMMUTE_MED_DIST,COMMUTE_AVG_DIST,COMMUTE_CAR,COMMUTE_WALK,COMMUTE_BUS,COMMUTE_MOTORBIKE,COMMUTE_TRAIN,COMMUTE_BIKE,COMMUTE_OTHER,COMMUTE_PUBLIC_TRANS
117011321,Botany,1,1,5859,229,0.43272023233301066,0.31001936108422073,0.25024201355275894,0.007018393030009681,1698.3361404130837,1045,1036,1068,1047,10193.133055580178,3840.73264781491,713.0934314333836,326.68300682563597,1596.0204769080754,466.39322755074903,119.97420441450225,367.193777147416,2136.1640811984753,208.26690896197144,0.030710172744721688,0.24544582933844677,2953.1312826877047,2905.868717312295,2039.5614750465384,774.898324616612,2344.9503590107256,828.3933161953727,688.1637266199805,107.50935200780071,295.00150695860293,0.2818584586685321,7.3,9.4,3613,163,479,82,62,56,48,541
117011323,Pagewood - Hillsdale - Daceyville,1,1,5387,325,0.5034965034965035,0.32604895104895104,0.16848776223776224,0.001966783216783217,2157.616850805431,1005,948,992,971,8853.089483005819,2599.2263641730624,662.868600826516,321.666188749262,1289.3907396474656,364.37328160580245,140.38820949649997,391.17879733490764,1892.7420089398668,233.0716876106941,0.029426371989073753,0.31117450080615155,2659.6523572573165,2727.3476427426835,1310.7442860757358,490.67723707514546,2934.068145399342,1087.6678755165724,832.3339799274689,178.5519946023446,209.90081808214558,0.2743771443229551,6.6,8.7,2981,216,767,50,38,61,40,805
105011096,Walgett - Lightning Ridge,0,0,2430,264,0.05147439213657527,0.7403000517330575,0.0020693222969477496,0.20615623383341955,196.8486951274702,928,859,855,828,4131.9897420425405,1942.0938301402925,126.46703876904509,32.25825916427817,615.106350882486,113.63704932870719,80.64564791069543,201.24754864987176,652.1300346960326,112.90390707497359,0.04540720683191002,0.4048811013767209,1278.6000905113892,1151.3999094886105,1677.7960476693315,118.40247397797556,252.93407753809018,61.95052044048876,91.64278171669935,42.5222507165485,1448.3225222507165,0.006670214662772875,1.4,34.3,1308,263,7,10,3,12,31,10
105021097,Broken Hill,0,1,7572,668,0.03156043046357616,0.9162872516556292,0.028973509933774833,0.023178807947019868,316.85856243789334,895,918,887,901,13485.299768135144,6564.15568068897,374.1271944352435,155.08512752567074,2845.038754554488,341.1036767141438,258.75389201722425,673.8469691950977,2545.318979794634,518.761841669427,0.01942085479604622,0.3776695652173913,3698.215965551507,3873.784034448493,5766.993044054323,445.19046041735675,455.22292149718453,138.36435905929116,98.65253395163961,72.73534282875124,1254.4756541901293,0.007292113055086756,2.8,4.5,5247,321,31,48,3,34,31,34
120031575,Strathfield,1,1,13520,907,0.48044692737430167,0.4615209212176491,0.05141945046174894,0.006612700946300308,7628.973910397809,1101,972,1079,1032,21135.090895261274,3743.786415151745,3141.674906822849,1455.65984635278,1573.9225678862097,898.2824979082679,199.50406936943787,520.8701604928881,5416.946831976877,511.6148170685327,0.06500416693377781,0.2875842155919153,6842.7839050734,6677.216094926599,1582.14953981897,786.7041910702061,9718.110595573135,4745.934433711112,2205.3426637255648,389.75279531452037,60.15973225830987,0.1468805704099822,12.2,11.8,5246,436,352,35,3755,29,72,4107
112011243,Mullumbimby,0,0,3394,255,0.03649251772118666,0.8718823838277763,0.019690207403517984,0.07193489104751903,590.0500119075971,1027,979,973,976,5629.723743748512,2589.3496070492974,421.1178852107645,160.44510597761374,998.2352941176471,281.68825910931173,114.7768516313408,408.18528221005005,977.2198142414861,152.7663729459395,0.024826388888888887,0.34934952298352123,1651.7358894974996,1742.2641105025007,1593.5391759942845,460.31983805668017,730.2879256965945,242.8904501071684,247.33603238866397,85.67849487973328,115.58513931888545,0.1611373081647643,10.1,17.4,1938,126,16,20,0,54,32,16
112011238,Bangalow,0,0,2711,130,0.01487279843444227,0.9217221135029354,0.015264187866927592,0.04814090019569472,426.55594405594405,1090,1050,1051,1048,4542.707958707959,2143.612887112887,399.021645021645,155.72677322677322,702.8016983016983,245.55178155178154,64.09623709623709,248.26007326007326,975.8877788877788,93.88744588744588,0.02047162477325732,0.27265665458311755,1335.1878121878121,1375.8121878121879,1375.3608058608058,370.58458208458205,510.96436896436893,148.05328005328005,194.0942390942391,61.83932733932733,52.36030636030636,0.0015927792577359158,10.4,16.1,1578,127,15,9,3,7,34,18
112011239,Brunswick Heads - Ocean Shores,0,0,3748,294,0.0941402497598463,0.7761767531219981,0.06724303554274735,0.06243996157540826,572.9621018367822,1018,968,968,975,6507.803766565915,3045.1955359218787,445.7340153452685,179.51360148802604,1297.9879097884213,334.62729597767964,128.09951174145547,486.6910020925366,1084.4887235526621,156.85654498953733,0.011538461538461539,0.3623810984964713,1777.707509881423,1970.292490118577,2011.249476865845,514.1408974657056,709.3401534526854,227.00627760985816,251.40618460823063,89.75680074401302,176.02790048825855,0.38506650699599965,12.3,20.7,2370,83,19,18,0,35,30,19
112011240,Byron Bay,0,0,4573,267,0.13178294573643412,0.599483204134367,0.15046710395547605,0.11826674617372292,785.6972459080662,1063,996,1029,1022,7160.019112025874,3249.460942859943,696.5051455454278,244.26982260119573,1263.480054885818,350.04537881015386,103.98275017151818,494.3662648240713,1167.5649318827795,174.35038714103695,0.013170127052990394,0.40340557275541794,2215.011859257081,2357.988140742919,2051.4183083406842,560.2518866999902,943.4641772027835,414.13819464863275,267.1280995785553,77.98706262863864,123.25541507399784,0.14905523767384332,5.2,13.6,2595,235,17,44,8,238,58,25
103041078,Orange - North,0,1,9845,540,0.03566370542036822,0.8876013904982619,0.06720741599073002,0.009527488090639887,931.0729847494554,992,1027,1004,1018,18152.510893246188,8483.488562091503,979.332788671024,400.702614379085,3610.7107843137255,664.4253812636166,225.69989106753815,582.5299564270152,3689.1938997821353,326.1192810457517,0.036311409000515577,0.24873021715126978,4857.178649237473,4987.821350762528,7049.343681917212,779.9564270152506,1225.019063180828,539.6323529411765,254.94825708061003,114.0686274509804,1177.246732026144,0.10316464982042331,4.7,11.2,7531,169,26,20,8,32,60,34
103021065,Forbes,0,0,4418,244,0.050106609808102345,0.8820895522388059,0.03390191897654584,0.03390191897654584,172.40561322568243,944,972,936,952,7892.015570934255,3851.5244136870433,258.1837754709727,66.24452133794694,1553.7737408688965,227.18473663975394,138.85870818915802,281.5392156862745,1688.810649750096,267.95059592464435,0.0280010718113612,0.32106531049250536,2229.807574009996,2188.192425990004,3462.1255286428295,222.9382929642445,211.89753940792002,67.09381007304883,66.24452133794694,35.67012687427912,921.053633217993,0.0262473358779227,2.9,15.5,2979,199,22,17,0,14,46,22
105031106,Wellington,0,0,3168,290,0.08875427969449566,0.8522517777192521,0.030023702923360547,0.028970239662891757,169.58940397350995,928,940,902,898,5068.450331125828,2484.0476821192055,140.91655629139075,43.00927152317881,1011.9417218543047,156.65165562913907,100.00529801324504,217.49403973509936,1064.3920529801326,199.31125827814571,0.03513238289205703,0.3349136471385032,1658.1298013245034,1509.8701986754968,2154.659602649007,172.38675496688742,179.7298013245033,32.868874172185436,59.79337748344371,41.26092715231788,1318.2516556291391,3.3370918747043974e-4,7.7,22.5,1979,167,14,22,3,4,38,17
103021064,Cowra Region,0,0,2394,131,0.020124405415294547,0.933772411269667,0.02305159165751921,0.02305159165751921,130.56604457329226,957,997,941,950,4372.444283384671,2131.1328139155644,167.87062873709004,34.701938757021196,882.2967928972639,149.65211088965393,81.98333031346257,202.13879325964848,977.2933502446095,147.4832397173401,0.024366937410415672,0.3206871868289191,1223.67711541946,1170.32288458054,1829.6597209639426,158.76136981337197,183.92027541221236,32.533067584707375,65.49990940387751,34.701938757021196,195.19840550824424,0.06323979373201051,14.7,21.2,1427,105,3,24,0,5,22,3
105031103,Dubbo Region,0,0,2895,108,0,0.9774401473296501,0.0013812154696132596,0.02117863720073665,95.77367407666725,997,1083,1020,1043,5215.864694556275,2575.2476807281637,256.40994223700335,61.82215998599685,1192.863644319972,173.8114825835813,58.78172588832487,166.21039733940137,1349.4460003500787,90.19954489760195,0.03994490358126722,0.18106995884773663,1504.001400315071,1390.998599684929,2243.8403640819183,180.3990897952039,144.42061963941887,21.789777699982494,48.64694556275162,33.444775074391735,343.06231402065464,0.13845279003861946,16.5,20.8,1998,59,7,14,0,3,28,7
103021068,Parkes Region,0,0,1471,114,0.013674197384066587,0.950653983353151,0.006539833531510107,0.029131985731272295,63.657309941520474,972,985,941,943,2618.1219298245614,1282.1786549707604,76.99093567251462,29.24795321637427,531.6245614035088,84.3029239766082,44.302046783625734,101.93771929824563,608.1853801169591,74.84035087719299,0.04317998385794996,0.31759483454398707,759.156432748538,711.843567251462,1108.8415204678363,95.91608187134503,90.32456140350878,23.656432748538013,22.36608187134503,16.774561403508773,327.74912280701756,0.04053983296078714,20.5,26.7,758,108,3,8,0,3,21,3
123011433,Camden - Ellis Lane,1,1,6466,212,0.031197301854974706,0.831787521079258,0.13237774030354132,0.00463743676222597,825.7266631507572,1019,1082,1045,1047,12104.811873728622,5728.935432833572,638.1722293377534,264.52482483236645,2470.359828222708,514.9221728320651,134.45460709711446,406.28674753258497,2753.8836736231447,435.51600994500114,0.039655172413793106,0.23395706577890024,3117.7879906577264,3348.212009342274,3805.6499660965874,872.9806373841634,1215.450161982973,189.9902056807052,398.97943192948094,189.9902056807052,248.93588487907783,0.15062954790137972,16.6,24.6,4738,76,36,17,97,3,26,133
123011434,Elderslie - Harrington Park,1,1,11268,486,0.008107716809034313,0.9349934848704213,0.044013319820471984,0.01288547850007239,1762.0310149503202,1012,1122,1068,1062,20923.07196582784,9279.437087937598,987.2186832574984,387.66775002321475,3989.1586962577767,897.2337264369951,248.50496796359923,571.2998421394744,4683.403101495032,268.38536540068714,0.05746496516088624,0.13531069024886525,5535.121181168168,5732.878818831832,6171.817067508589,1472.71891540533,2870.101587891169,633.0337078651685,877.3533289999071,227.05506546568856,505.90379793852725,0.25369753126537736,18.2,23.3,8200,91,54,35,229,25,54,283
123011435,Mount Annan - Currans Hill,1,1,16019,710,5.349309939017867e-4,0.9351663635391034,0.06376377447309298,5.349309939017867e-4,2559.9595281121074,992,1094,1046,1054,29804.657881277915,13170.655869617101,1296.0921613420164,482.8257356200348,5885.667564526578,1243.658597292782,425.4765249411845,872.8003682362166,6235.770841146988,299.85444440656005,0.0535000570971794,0.12799725964832154,7881.420096150568,8137.579903849432,8680.485764942548,2358.4180162978623,3959.8264516349004,1051.4021957789219,1226.7269255685499,228.85065975655493,991.8682532646868,0.24811739496441418,20.9,24.9,11533,102,132,59,486,32,61,618
127011506,Cobbitty - Leppington,1,1,9258,344,0.004229402808323465,0.9653188969717476,0.018947724581289124,0.011503975638639825,2091.2805097206337,1006,1125,1077,1065,16089.953275608561,5995.037738931547,806.665577520013,311.07041333115507,3198.429014866852,670.0365953275608,183.01225289985297,381.1494853782062,4067.611174644666,208.22055219735338,0.06949184679560107,0.13732928679817905,4665.047867995426,4592.952132004574,3652.6825682078093,1145.9692860643686,3522.607743832707,911.5321025976148,877.7529815389643,251.57882698905408,284.8537820617546,0.01863589064421531,23.2,26.3,6211,105,32,25,337,3,47,369
123021438,Claymore - Eagle Vale - Raby,1,1,10174,690,0.0029748624126134165,0.8267142644652685,0.1692696712777034,0.0010412018444146958,2374.289906327662,907,984,933,938,18089.920474096733,7011.521697572166,620.4370101319059,221.23733511756834,3543.2010131905945,666.6294207608488,324.80558210667175,662.7395335499905,3475.1279870005733,231.9345249474288,0.07469049766335985,0.15418032786885247,5036.431466258841,5137.568533741159,4381.957943031925,1240.8740202638119,3653.0903268973425,914.1234945517109,1253.0299177977442,168.2376218696234,836.3257503345441,0.16839174753892341,18.2,22.6,6917,71,69,38,549,14,36,618
123021443,Minto - St Andrews,1,1,9650,751,0.023392695442197405,0.8409296709930576,0.13341382432840326,0.0022638092363416844,3612.513413325529,931,989,952,956,16959.75026826651,5136.5939908301625,810.5209247878256,406.6725197541703,2753.041166715442,616.5983806457906,256.0530679933665,545.5248268461613,3690.1765681396937,291.8251877865574,0.0700888450148075,0.17455232462625267,4826.412057360258,4823.587942639742,2821.2906057945565,904.6580821383279,5165.776509608819,2082.784606379865,1310.8599161057457,154.38493805482392,606.7139791239879,0.11943641094632369,19.9,23.5,5777,108,83,42,1084,10,50,1167
123021440,Ingleburn - Denham Court,1,1,9782,734,0.041771797028315114,0.6628819736473227,0.2702551163442669,0.02509111298009532,3627.1079893796764,972,1004,993,993,16814.745643253682,5176.455901520637,1115.851605117065,501.4957277335264,2756.3376297369055,652.6055515327057,247.9145546705286,593.1060584117789,3884.466908037654,323.46946657011824,0.0621477770820288,0.2091314205300602,4947.430074825006,4834.569925174994,2791.2817764904657,918.4643977793869,5108.456480811006,2082.4822592324404,1247.128264542602,222.41477190441708,382.0245232923003,0.10287235315616014,22,23.6,5545,149,65,24,1452,18,42,1517
123021442,Macquarie Fields - Glenfield,1,1,10529,986,0.005756276791181874,0.6987140232700552,0.29148805878750766,0.004041641151255358,4200.06208288704,936,950,939,935,17798.321537447475,4903.1810167257145,1049.2564472274862,605.5237702891983,2655.022204828211,644.9955919914311,294.0867594957568,669.7197000906319,3902.5052731317455,416.40603114443434,0.06291615708656068,0.21330072685279533,5157.795954519238,5371.204045480761,2637.2381972480844,824.1369366400263,5918.604473922715,2559.5958226909447,1390.6226415094338,175.2375381066161,602.9212325945456,0.2823101222359566,22.7,23.3,5678,86,87,31,1827,13,48,1914
123021441,Leumeah - Minto Heights,1,1,8109,532,0.049707602339181284,0.8339831059129305,0.1133853151397011,0.0029239766081871343,2063.822249734701,935,992,960,976,14649.456844711709,5849.1696144322605,584.1998585072515,256.24478245489917,2997.0122037495576,556.4718783162363,260.5474000707464,560.2964273081004,3026.174389812522,282.0604881499823,0.06451900767446012,0.23207126948775056,4021.0351963211883,4087.964803678811,3641.44870887867,974.3038556773965,2868.889812522108,931.7557481429077,884.9050229925716,190.7493809692253,588.9805447470817,0.3700779409712384,19.7,23.9,5164,80,83,31,782,13,31,865
123021437,Campbelltown - Woodbine,1,1,8545,669,0.21320860094945546,0.6248254677464395,0.15414688634459647,0.007819044959508517,2685.558401365989,955,969,961,961,14962.527079664906,5380.691798730058,800.1960941251801,298.1927325116056,2599.839389573662,589.5461821674404,295.45701936929726,591.825943119364,2998.7975561602902,405.79744944239906,0.056304520222045996,0.29651393631382517,4259.049410383651,4285.950589616349,3089.5320420468493,909.1686676271278,3725.585347633531,1334.116109065685,1107.50787044448,186.48444586734968,603.2247478789819,0.18654165090634003,21.1,24.7,5120,184,73,33,990,14,40,1063
123021436,Bradbury - Wedderburn,1,1,8439,752,0.024700488093477295,0.8529803283537938,0.1192131341517527,0.0031060494009761868,1701.8052041182195,895,944,903,904,15007.181375813143,6285.0514777441995,444.7949085693797,156.47789786405778,2918.615376735133,495.80151616042616,306.47190493264355,565.395277365159,2625.1112533934333,287.45249193259235,0.06746712407089765,0.21136085002043317,4126.348102238386,4312.651897761614,4089.6060543973776,1031.8031552527789,2505.8076627567484,674.3246427290887,826.4799467294986,159.9359729549762,1034.3967115709677,0.2360491604261298,18.6,24.7,5510,75,94,42,372,11,44,466
123021444,Rosemeadow - Glen Alpine,1,1,9963,762,0.037207297802039935,0.8544749317626777,0.10759948283292631,7.182876023559833e-4,2426.1551352869583,928,993,950,953,17677.072652373372,6938.001497987079,666.4697593858253,249.05168055425523,3356.6010205036982,648.7469806197921,312.48057298005807,609.1039228536654,3610.3165902069095,289.1611272352776,0.07705627705627706,0.16110498976861326,4876.5624941484875,5086.437505851512,4294.975517273663,1143.1192304091378,3600.056034079206,888.0044939612395,1307.7545173672877,176.2950098305402,822.2436569609587,0.09762138981379999,20.8,25.7,6435,73,107,37,589,10,42,696
107041147,Helensburgh,0,1,4810,176,0.10178282009724474,0.8489465153970827,0.038573743922204216,0.010696920583468396,558.4168865435356,1048,1107,1079,1084,8828.380606860159,4195.001099384345,543.6103781882147,262.28671943711527,1806.9228232189976,395.54529463500444,89.89665787159191,253.29705364995604,2017.3867634124892,123.7401055408971,0.029796511627906978,0.15518807922951117,2438.8434476693055,2371.156552330695,2948.610378188215,705.4243623570801,714.9428320140722,243.24978012313107,225.27044854881268,70.33091468777485,213.63676341248902,0.3755600233277124,31.9,31,2983,99,6,18,431,12,19,437
120011384,Concord West - North Strathfield,1,1,13452,960,0.6864473944917773,0.24995046562314246,0.06102635228848821,0.002575787596592035,7450.464802167195,1136,972,1107,1060,21040.53142050441,4336.523636918616,3088.7914838414285,1892.8984699912244,1734.3014994849098,937.2105765195162,203.7637452783395,553.8062497615323,5299.910412453737,284.8586363462933,0.020794901895019285,0.29662959029679725,6669.284902132856,6782.715097867145,2018.6468770269755,838.6648861078256,9138.059750467397,5571.424319890114,1378.6131481552138,251.49681407150217,104.70479606242131,0.15155790711346268,13.5,12.5,5338,580,166,50,4126,80,120,4292
120011383,Concord - Mortlake - Cabarita,1,1,11286,477,0.4173792465911717,0.47608042523688465,0.1015715276172868,0.004968800554656806,3734.3965729349734,1106,1062,1105,1077,19344.38251318102,6270.771353251318,1976.0417398945517,934.7148506151142,2580.5072056239014,917.8552724077329,200.33145869947276,615.3746045694201,5081.675219683655,466.6136203866432,0.031790770844258,0.2128258875933447,5461.511599297012,5824.488400702988,3385.7999999999997,1305.6255711775043,5592.917135325131,1486.6181019332162,1575.3788224956063,607.9365553602812,103.63681898066784,0.29135017090770987,11.6,11.5,6446,243,244,66,899,71,81,1143
120011386,Five Dock - Abbotsford,1,1,10825,442,0.49533851276359603,0.3754716981132076,0.12475027746947835,0.004439511653718091,3205.7256711409395,1107,1027,1097,1060,18283.83668903803,6465.939597315436,1890.4397371364653,931.3455443698732,2373.2662192393736,879.3798937360178,213.91685309470543,779.9892803877702,4276.318978374347,529.2424030574198,0.017476227190953483,0.2983042137718397,5167.807373228933,5657.192626771066,3452.9409023117073,1388.9459824757644,4752.586689038031,1188.1466722595078,1258.7795954511557,670.0037285607755,134.7070749440716,0.14774252196874596,9.3,10.2,5961,209,1323,120,154,110,85,1477
120011385,Drummoyne - Rodd Point,1,1,9897,344,0.47162329615861215,0.4236679058240396,0.09454770755885998,0.010161090458488228,2590.4486615233263,1134,1056,1128,1090,16926.314399627197,6554.270698493244,1959.1068710195207,985.4466421581319,1956.544607259359,777.3908248330141,181.40827421943771,653.8897115932274,3834.683943457775,462.2323823331435,0.014226609566669086,0.3172483854582396,4706.366074664734,5190.633925335267,3617.4039765960756,1348.2631905970072,3728.0937710350545,967.5107958370011,1014.1439962719413,531.9259566095377,54.83244446745716,0.0794126380003779,7.7,9.4,5063,235,1698,104,58,135,81,1756
119031373,Riverwood,1,1,4839,470,0.511520737327189,0.3761246434057494,0.10840465218345402,0.003949967083607637,2513.227631127871,954,872,917,875,7011.739201234144,1475.1733801851217,588.9081247857388,260.0319677751114,938.9352074048679,320.166952348303,151.3742715118272,427.16575248543023,1797.4139526911208,234.73380185121698,0.049547345241008074,0.34070094028574915,2392.9576619814875,2446.042338018512,724.5228830990743,311.872471717518,3327.3309050394237,1452.3635584504627,890.4124957147754,106.16935207404867,55.57302022625986,0.2607723650524646,14.8,14.3,2188,107,91,23,1141,3,23,1232
119021367,Roselands,1,1,6079,441,0.1780793748714785,0.658030022619782,0.15936664610322845,0.0045239564055110015,2203.1444152975287,986,1000,993,978,9685.44249620323,2079.768328040867,640.380643379815,221.57338119563715,1446.941322656358,407.8964517465139,154.84957890376916,332.7797183487505,2422.199917161397,248.0111141792075,0.07300291545189504,0.21327897495631917,3019.356965345851,3059.643034654149,1218.6535965760045,611.425031064476,3573.7100648902388,920.2848957614248,1023.5179483639375,212.3411569791523,78.47390584012149,0.09585584597240887,11.9,12.2,3788,82,77,20,647,5,47,724
119021362,Belmore - Belfield,1,1,8608,623,0.313758389261745,0.5350950782997763,0.1470917225950783,0.004054809843400447,3796.1336213392274,969,953,964,939,13290.575576430401,2676.622293665545,925.3589189732255,349.8202642286633,1891.364444667705,594.1323152659868,250.36580097453157,561.701512030944,3310.536394233184,400.4123172753303,0.06094095358383328,0.2513204572329523,4284.325312704074,4323.674687295927,1317.1230220525445,751.0974029235947,5682.741548199126,1662.6191791832018,1599.4872155523183,399.54749585572915,115.02124880695233,0.07395591004763487,10.8,11.4,4901,171,140,36,1144,19,75,1284
119021364,Kingsgrove (North) - Earlwood,1,1,11227,546,0.10920721955677405,0.8007767877541695,0.0860178204249486,0.003998172264107837,3710.5122954091817,1035,1040,1045,1022,18004.88107784431,4636.907864271457,1407.2966067864272,584.8796407185629,2622.3224351297404,819.2796806387225,244.26007984031935,564.711377245509,4621.669620758483,499.27656686626744,0.04727060804247879,0.20125663946107009,5563.751616766467,5663.248383233533,2635.319760479042,1290.768862275449,6033.448063872255,943.4265469061876,1813.7991616766467,822.4169660678642,168.51704590818363,0.19041406554818574,10,11.1,6339,152,346,89,1420,96,74,1766
120031392,Canterbury (North) - Ashbury,1,1,5598,269,0.3763313609467456,0.5197633136094675,0.10177514792899409,0.0021301775147928993,2050.898997265269,1071,1017,1062,1039,9206.33710118505,2755.624430264357,936.9123062898815,496.01239744758436,1190.5318140382863,430.18359161349133,112.26618049225159,301.58778486782137,2183.5772105742935,206.6718322698268,0.03136882129277566,0.26403580146460537,2762.2583409298086,2835.7416590701914,1443.6410209662718,643.9996353691887,2912.7970829535097,875.1659070191431,884.351321786691,275.56244302643574,126.5546034639927,0.25555739058629234,9.8,10.5,2569,89,181,40,1267,58,37,1448
119021363,Canterbury (South) - Campsie,1,1,15066,1296,0.5749576384553643,0.3052706679746723,0.11290466422901989,0.006867029340943548,8875.2230603111,979,915,962,930,21091.739851647835,3130.0462583330723,2047.8744953209602,915.7200713592689,2523.1813088792214,1095.8462645926575,360.72392100403744,1002.0108916778818,6369.960063847767,505.95655848017276,0.056642481861396046,0.23895843765648472,7578.503082845607,7487.496917154393,1293.8907702419328,802.5517824168257,11482.337516822634,5662.658257957497,2526.4820506400424,368.2684736002003,156.54946637037963,0.056219519852648774,11.2,11.5,6940,486,603,73,2891,36,125,3494
119031370,Narwee - Beverly Hills,1,1,6450,491,0.24171731033130758,0.5720446971182122,0.1827092726916291,0.0035287198588512055,3005.969783870742,1009,970,999,974,10107.421137301531,2238.574526124362,894.617751975939,355.50115408827025,1329.069035461985,461.97104287612785,139.40337133664406,397.9086521647898,2638.2877526753864,328.88368189130586,0.05909090909090909,0.24626218851570963,3125.9739805553613,3324.0260194446387,1126.0544170105616,514.7548436734979,4241.6520948450725,1532.0836539134084,1195.5305308806044,195.34517730992516,102.40959641882912,0.09796809106726828,13.5,13.2,3250,119,68,22,1435,7,35,1503
119021574,Wiley Park,1,1,4150,500,0.6646603611349957,0.2826024648896532,0.05130409859558613,0.0014330753797649756,2325.802827450613,935,877,900,875,6126.893549293137,673.340511188091,512.4847860687202,286.3542739443872,580.0908154667165,261.87622881752645,104.51736728770715,202.0410073963112,1721.6225072558748,90.14137253066193,0.074437299035369775,0.23279742765273312,2194.087632244172,1955.912367755828,219.5253253440689,202.42954779515026,3239.649845520082,1601.9520644134443,608.842804980807,49.34463065256062,15.541615953562399,0.06229814110385416,12.8,12.6,2108,73,16,9,745,3,64,761
119021573,Lakemba,1,1,6553,884,0.7132219397021431,0.24391572829640393,0.038321830730112603,0.004540501271340356,3834.4009394396917,908,855,885,852,9413.410333836606,917.1928088128391,772.4500363473691,459.87893530168316,850.8676396577756,325.7628473969692,140.3455236817089,292.0506067214673,2689.284068668568,195.6775708773696,0.09820971867007673,0.2401550703937972,3547.114018900632,3005.885981099368,289.85198232958675,268.232175809428,5247.749986020242,2747.5476150534028,862.9600738131186,125.32159033719175,32.246491080914836,0.03562608616116345,12,11.8,3182,215,61,21,1112,7,112,1173
109021177,Hay,0,0,1371,62,0.06190777005685408,0.86481364497789,0.022109917877447885,0.051168667087807956,76.92529880478088,925,963,924,939,2383.77390438247,1139.7689243027887,64.18027888446215,13.655378486055776,411.9372509960159,71.91832669322709,40.96613545816733,86.0288844621514,558.5049800796812,77.3804780876494,0.02355072463768116,0.3310657596371882,694.148406374502,676.851593625498,995.0219123505976,77.83565737051792,110.60856573705179,38.6902390438247,20.483067729083665,25.49003984063745,157.94721115537848,0.002619239278318324,1.8,21.3,857,104,0,9,0,8,25,0
112021244,Casino,0,0,4615,402,0.12060491493383743,0.8396975425330813,0.016824196597353496,0.022873345935727787,212.00560224089634,844,923,859,873,8437.37975190076,4135.955982392957,179.87234893957583,43.95238095238095,1677.9467787114845,188.73669467787113,146.26170468187274,375.25730292116845,1529.0996398559423,318.7470988395358,0.03708095289425461,0.3418021315534503,2244.5262104841936,2370.473789515806,3607.050020008003,289.93797519007603,281.0736294517807,69.43737494997998,87.9047619047619,53.18607442977191,821.4293717486994,0.012308746305541025,4.2,13.6,3227,170,10,27,0,28,26,10
112021245,Casino Region,0,0,2870,196,0.006898817345597897,0.9628777923784494,0.00492772667542707,0.025295663600525625,189.33323915807318,912,990,911,924,5115.240853227857,2508.3613504732307,133.79008334510524,40.94787399350191,1119.7824551490323,154.06130809436362,80.67947450204832,265.1476197202995,1130.728916513632,123.2490464754909,0.03993480032599837,0.2680685994283381,1479.3939822008758,1390.6060177991242,2087.530724678627,207.57734143240572,241.63299901115977,47.84009040824976,101.35612374629186,43.38042096341292,293.5273343692612,0.22339927187710376,19.9,24.9,1816,107,14,10,3,0,31,17
112011241,Evans Head,0,0,2095,151,0.07676203768318214,0.6203768318213538,0.1856245638520586,0.11723656664340544,127.29213694507149,930,947,913,932,3757.67964635064,1841.9920993227993,133.59762979683973,36.65067720090293,851.2415349887134,120.98664409330324,78.03047404063206,225.81546275395036,775.5756207674943,120.98664409330324,0.020378806041716616,0.35909090909090907,1061.6873589164786,1033.3126410835216,1523.9588036117382,169.06602708803612,157.63732129420617,37.43886380737397,50.83803611738149,40.98570353649361,187.98250564334086,0.45355672722442403,23.1,24.6,1342,95,7,8,0,26,9,7
105021098,Far West,0,0,1013,73,0.02351313969571231,0.8782849239280774,0.026970954356846474,0.07123098201936376,38.10042652190772,961,913,903,876,1661.100038774719,812.6781698332687,36.52927491275688,9.426909654905003,258.84722760759985,42.0283055447848,32.99418379216751,61.66770065917022,312.6591702210159,33.38697169445522,0.06199628022318661,0.37407407407407406,545.1896083753393,467.8103916246607,723.1225281116713,45.56339666537418,45.956184567661886,12.56921287320667,18.461031407522295,7.46297014346646,584.8611865063979,0.01796004372089001,94.3,97.8,366,174,6,23,0,3,29,6
